,budget,genres,id,keywords,original_title,production_companies,release_date,revenue,runtime,title,vote_average,vote_count,profit,month,movie_id,cast
1628,28000000,[35],9398,"[167193, 167195, 167198, 167200, 167210, 167212, 167215]",Zoolander,"[4, 79, 172, 258, 2932, 2933, 10692, 12178, 21409]",2001-09-28,60780981,89.0,Zoolander,6.1,1337,32780981,9,9398,"[7399, 887, 15286, 23659, 63, 26042, 12640, 10127, 52860, 203809, 1266372, 1548237, 28846, 33663, 2224, 120615, 9777, 77067, 77068, 524, 77069, 77070, 10584, 77071, 38406, 7487, 77072, 29783, 77073, 57553, 52865, 10822, 3664, 33163, 77074, 526, 588726, 1548238, 175511, 15009, 43120, 1548251, 71555, 153933, 1548258, 1548259, 1548260, 937052, 213557, 1548263, 1548264, 26046, 104505, 38334, 181461, 43461, 4496, 1548268, 15801, 174107, 101017, 1548269, 1548270, 1548271, 1548272, 1548273, 1548274, 1548275, 1548276, 1548278, 1025909, 1548280, 11006, 1548282, 95825, 10872, 69532, 1548285, 1548286, 1232610, 1548287, 1548288, 1232526, 106433, 1548289, 1548290, 111514, 73831, 1548291, 130229, 1548292, 1548293, 1236784, 1548294, 1548295, 1548296, 152302, 47983, 10961, 1920, 4937, 1954, 170874, 1316507]"
1629,28000000,[10749],112949,"[818, 1415, 33476, 33479, 212643]",Safe Haven,"[722, 7295]",2013-02-07,97594140,115.0,Safe Haven,6.9,823,69594140,2,112949,"[143240, 19536, 71189, 76941, 65423, 1158532, 524503, 1797637, 1041480, 20164, 61099, 1797639, 65171, 1788835, 1281322, 1244435, 1470965, 118595, 1215021, 1262396, 1797638]"
1630,28000000,"[35, 10751, 14]",10439,"[616, 3335, 33795, 180193, 180194]",Hocus Pocus,[2],1993-07-16,39514713,96.0,Hocus Pocus,6.4,471,11514713,7,10439,"[73931, 520, 11074, 65309, 2155, 5025, 1106749, 61983, 426, 951643, 14105, 7867, 17005, 1210516, 1230381, 1210517, 6701, 7210, 4211, 1210503, 172734, 157015, 167379, 156960, 170211, 1210513, 1210514, 1210515, 89569, 80672, 1201, 14911]"
1631,28000000,[35],3638,"[131, 271, 936, 1578, 1605, 1650, 1918, 1946, 2182, 2784, 3739, 3914, 164657]",No Reservations,"[79, 97, 6194, 7747, 12202]",2007-07-25,92601050,104.0,No Reservations,6.1,327,64601050,7,3638,"[1922, 6383, 17140, 1276, 33430, 12438, 31713, 4888, 33431, 33432, 37153, 13728, 1989, 111116, 1517868, 33395, 10693]"
1632,28000000,"[28, 80]",23483,"[853, 1308, 5451, 9715, 9826, 10267, 10391, 13130, 14819, 158651, 185434, 186846, 206298, 234368]",Kick-Ass,"[1632, 5374]",2010-03-22,96188903,117.0,Kick-Ass,7.1,4645,68188903,3,23483,"[27428, 56734, 54691, 2963, 2983, 41556, 3982, 54729, 27492, 55089, 116881, 116882, 116883, 4513, 164250, 18313, 17199, 1132694, 185737, 36631, 974, 20759, 24264, 973, 94432, 1811956]"
1633,28000000,"[28, 12, 35]",62206,"[3330, 4414, 5983, 9791, 10267, 179430]",30 Minutes or Less,[5],2011-08-11,40547440,83.0,30 Minutes or Less,5.6,531,12547440,8,62206,"[44735, 62862, 86626, 69616, 32907, 454, 10430, 207985, 224197, 1579636, 1622139, 100537, 1237293, 1622141, 105714]"
1634,28000000,"[53, 27]",10577,"[3133, 3633, 4197, 11221, 225470, 231407]",Dracula 2000,"[2811, 7405, 65507]",2000-12-22,33000337,99.0,Dracula 2000,4.6,148,5000337,12,10577,"[17276, 290, 9012, 42705, 18285, 4987, 81295, 18972, 51797, 11868, 1213613, 62521, 58058]"
1635,28000000,"[10751, 35]",218778,"[818, 3489, 4671, 4896, 15068, 15101, 206741]","Alexander and the Terrible, Horrible, No Good, Very Bad Day","[2, 2575, 6254]",2014-10-08,100654149,81.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493,72654149,10,218778,"[4495, 9278, 1198286, 112476, 220064, 38334, 52119, 98285, 1223084, 1186940, 39659, 1581096, 1581097, 1594741, 1203524, 42165, 110141, 105831, 1009885, 1223718, 59297, 1666044, 1498201, 119589, 1194140, 1576429, 66525, 201841, 112049, 1096930, 54720, 1254620, 205030, 61303, 1223718]"
1636,28000000,"[18, 10749]",4348,"[1338, 10350, 10360, 11707, 15060, 156498, 156501, 160279, 165301]",Pride & Prejudice,"[33, 694, 7419, 10146, 10163]",2005-09-16,121147947,135.0,Pride & Prejudice,7.7,1358,93147947,9,4348,"[116, 15576, 10882, 36665, 55636, 4154, 20089, 36669, 5309, 36662, 66441, 17521, 2441, 1249, 36663, 36668, 17476, 36672, 36666]"
1637,28000000,"[878, 18, 53]",78,"[310, 312, 679, 801, 803, 4565, 6017, 10718, 12190, 12670, 178657, 207268]",Blade Runner,"[5798, 6194, 7965]",1982-06-25,33139618,117.0,Blade Runner,7.9,3509,5139618,6,78,"[3, 585, 586, 587, 588, 589, 590, 591, 592, 593, 20904, 58495, 53760, 943481, 107074, 951333, 1221198, 949610, 112965]"
1638,28000000,[12],11780,"[388, 5565, 160279, 208070, 220446]",Rob Roy,"[60, 8989]",1995-04-13,31596911,139.0,Rob Roy,6.5,148,3596911,4,11780,"[3896, 4431, 5049, 3129, 7036, 1248, 973, 53815, 1834, 18280, 1307695, 1575626, 1475236, 3071, 54014, 1564131, 1450460, 1073161, 1732890, 208977, 1749806, 1749814, 1473717, 1749815]"
1639,28000000,"[28, 18, 53, 80]",192102,"[4948, 41249, 156117]",3 Days to Kill,"[4022, 6896, 7295, 22947, 22948, 22949]",2014-02-14,52597999,113.0,3 Days to Kill,6.0,883,24597999,2,192102,"[1269, 55085, 130640, 935, 18818, 49487, 585700, 145161, 566080, 25078, 1530933, 1333450, 1033668, 118512, 1530934, 1493331]"
1640,21000000,"[18, 80, 53]",2001,"[242, 494, 2334, 13142]",We Own the Night,"[5, 376, 846]",2007-05-25,54926886,117.0,We Own the Night,6.5,323,33926886,5,2001,"[73421, 8170, 20563, 13240, 3087, 20562, 20564, 20566, 124909, 77351, 72988, 17928, 143978, 562949, 113570, 58535, 163794, 1781689, 1781690, 1781691, 1781692, 1781693, 150932, 1781694, 1232538, 133452, 1781695, 1781696, 1781697, 1145892, 1577096, 1669956, 1781698, 176695, 1660692, 1781700, 1255311, 1781701, 1781703, 1781704, 1781705, 1662136, 1648164, 122257, 162522, 97268, 61016, 1781706, 171791, 1781708, 1781709, 1546180, 1253648, 204339, 1329415, 1781715, 1045964, 1781716, 1745908, 1473075, 1781717, 1781718, 1168139, 1036843, 1781719, 1569578, 1102616, 1554915, 1781720, 1463961, 1781722, 207297, 1781724, 590493, 1781725, 66685, 990108, 1246221, 1781349, 1781726, 1781727, 1344672, 1461320, 189756, 1781730, 1673610, 1781732, 1031779, 1781733, 26290, 211964, 118641]"
1641,28000000,"[35, 18, 10751, 14, 10749]",10025,"[4367, 4671, 5091, 9799, 15237, 33648, 155624, 157904, 170587, 188404]",Just My Luck,"[508, 890, 10104]",2006-05-12,38159905,103.0,Just My Luck,5.8,491,10159905,5,10025,"[49265, 19664, 62064, 1294, 2139, 62065, 62066, 62067, 62069, 62068, 62070, 62071, 41640, 60874, 62072, 62074, 62075, 62073, 62076, 62077, 1504712, 228431]"
1642,28000000,"[18, 35]",15198,"[6075, 6483]","Mystery, Alaska",[915],1999-10-01,8888143,119.0,"Mystery, Alaska",6.0,69,-19111857,10,15198,"[934, 5587, 1980, 16475, 17782, 12139, 7868, 12260, 100370, 85812, 79072, 35091, 6166, 27127, 33527, 78685, 21731, 87020, 79024, 154332, 19239, 77041, 12073, 158377, 1239283, 1648935, 1752395]"
1643,28000000,"[28, 35, 10751]",23172,[179431],The Spy Next Door,"[3929, 7295, 46062]",2010-01-15,45236543,94.0,The Spy Next Door,5.5,345,17236543,1,23172,"[38425, 429, 18897, 78887, 41798, 62564, 1281596, 1251285, 224446, 211488, 129713, 1424323, 1424324, 1396029, 1424325, 105786]"
1644,28000000,"[28, 27, 878]",10016,"[166686, 166691, 166694, 166695, 166696, 166697, 166701]",Ghosts of Mars,"[3287, 23895, 51312]",2001-08-24,14010832,98.0,Ghosts of Mars,4.8,296,-13989168,8,10016,"[57395, 9778, 976, 20387, 2230, 593, 12371, 49958, 48071, 7853, 6916, 57991, 62031, 62032, 62033, 62034, 16937, 62035, 62036, 62037, 106728]"
1645,28000000,"[35, 18]",10317,"[3228, 15184, 18075, 18266, 238222]",Our Brand Is Crisis,"[6735, 22695]",2015-09-11,7002261,108.0,Our Brand Is Crisis,5.8,195,-20997739,9,10317,"[18277, 53650, 879, 35028, 59233, 43366, 22462, 1493208, 1292730, 1459830, 235850, 1320732, 529943, 1748388]"
1646,28000000,"[10749, 27, 35, 53]",58431,"[818, 4565, 9390, 10360, 12377, 156501, 157286, 210085, 222512, 222513]",Pride and Prejudice and Zombies,"[1632, 8873, 10246, 12622, 13395, 72725]",2016-02-04,16374328,108.0,Pride and Prejudice and Zombies,5.5,640,-11625672,2,58431,"[1016168, 32987, 54738, 234982, 230680, 136532, 1325961, 4391, 17286, 1155473, 112824, 1345419, 9144, 178614, 1508785, 1325532, 1460120, 1547893, 1547894, 1221047, 1321628, 53351]"
1647,28000000,[18],9746,"[188, 478, 1262, 1529, 4558, 4559, 4561, 5722]",Kundun,[9195],1997-12-25,5684789,134.0,Kundun,6.8,91,-22315211,12,9746,"[58856, 58857, 58858, 58859, 1525270]"
1648,27000000,"[35, 10749, 18]",13092,"[3837, 186402]",How to Lose Friends & Alienate People,"[2452, 2731, 3272, 9349, 9987, 11752]",2008-10-02,17286299,110.0,How to Lose Friends & Alienate People,6.2,244,-9713701,10,13092,"[74154, 74155, 11108, 19537, 12214, 74156, 74157, 74158, 9143, 9030, 205, 1229, 40477, 55466, 177, 6413, 6199, 1572537, 17835, 3051, 204, 8784, 1547937, 6973, 17072, 104795, 19148]"
1649,28000000,"[28, 12, 80]",59859,"[853, 1308, 8828, 9715, 179430, 213104]",Kick-Ass 2,"[33, 5374]",2013-07-17,60700000,103.0,Kick-Ass 2,6.3,2224,32700000,7,59859,"[27428, 56734, 54691, 54729, 206, 51936, 49002, 978, 229606, 9779, 984658, 1199002, 3309, 1272888, 27492, 116882, 20759, 5723, 589652, 989325, 206919, 1560011]"
1650,28000000,"[28, 80, 18]",254473,"[779, 1815, 2394, 6955, 8233, 9714, 11199, 13142, 33396]",Brick Mansions,"[5358, 6896, 23616, 32999]",2014-04-22,68896829,90.0,Brick Mansions,5.7,615,40896829,4,254473,"[8167, 62439, 150, 112692, 54793, 1287272, 7039, 207881, 113613, 231517, 1063927, 129419]"
1651,27500000,"[12, 28, 53]",700,"[1815, 2295, 3185, 3272, 3278, 3496, 3497, 6587, 156095]",Octopussy,[7576],1983-06-05,187500000,131.0,Octopussy,6.2,527,160000000,6,700,"[10222, 10342, 10508, 10509, 10510, 782, 10511, 10512, 9906, 10513, 9878, 10514, 6610, 1233481, 14759, 10462, 89065, 199077, 189281, 8664, 12829, 47139, 1064072, 1064073, 17484, 190439, 104940, 33185, 1064075, 1064076, 954853, 100787, 1458834, 1616272, 1616273, 1616274, 95095, 1229859, 1616278, 134667, 59759, 147290, 1616280, 1225724, 1428622, 1616281, 1218268, 1306824, 1616282, 1616283, 1616284, 1616286, 1616287, 1616289, 1616290, 1616291, 1323887, 1616292, 1616293, 1616294, 1616295, 1616296, 1616297, 1616298, 1616299, 1616300, 1616301, 1616302, 1616303, 1616304, 1616305, 1616306, 1516350, 1616307, 1616308, 1616309, 1616310, 1616311, 1616312, 1616313, 8669, 1616314, 1616315]"
1652,30000000,"[35, 10749, 18]",4964,"[567, 2864, 3501, 3725, 4313, 4954, 11494, 33678, 33679, 179431]",Knocked Up,"[33, 10105]",2007-06-01,219076518,129.0,Knocked Up,6.2,1214,189076518,6,4964,"[19274, 25541, 41087, 22226, 41088, 449, 21007, 41089, 41090, 963429, 1524, 21088, 41091, 19278, 64342, 93285, 83586, 107770, 154826, 52271, 36801, 1225875, 168380, 53400, 1539459, 116805, 125574, 99803, 1222189, 56731, 4495, 43120, 17051, 8170, 167662, 51298, 1821747]"
1653,30000000,[18],10024,"[970, 1156, 3012, 4037, 6780, 7443]",My Sister's Keeper,"[2604, 2605, 12029]",2009-06-26,95714875,109.0,My Sister's Keeper,7.1,598,65714875,6,10024,"[6941, 7447, 17140, 3234, 95039, 25933, 55317, 12261, 181074, 52650, 1109920, 1592478, 136778, 1592035, 1009511, 1429705]"
1654,35000000,"[35, 18]",13490,[3741],Welcome Home Roscoe Jenkins,"[33, 158]",2008-02-08,43650785,114.0,Welcome Home Roscoe Jenkins,5.7,57,8650785,2,13490,"[78029, 15152, 13307, 52847, 5726, 74615, 61981, 51944, 60561, 74616, 74617, 74616]"
1655,8000000,"[18, 12, 36]",15927,"[13005, 14636, 14744, 188719, 207876, 231027]",A Passage to India,"[5, 538, 6179, 6752]",1984-12-14,27187653,163.0,A Passage to India,6.9,67,19187653,12,15927,"[351, 12248, 3672, 1292, 78951, 53517, 47520]"
1656,15000000,"[18, 10749]",1259,"[572, 596, 818, 977, 1326, 1328, 1523, 1936, 2483, 3182, 5321, 6054, 6844, 9673, 9957, 10508, 11937, 12105, 13130, 14534, 14893, 18051, 34094, 46954, 167310]",Notes on a Scandal,"[43, 258, 284, 288, 289, 2452]",2006-12-25,49469904,92.0,Notes on a Scandal,6.9,235,34469904,12,1259,"[5309, 112, 2440, 36594, 37048, 37049, 17483, 33450, 30316, 37050, 37051, 37052, 37053, 37054, 37055, 37056, 37057, 37058, 26854, 83438, 40311, 37053, 1254650]"
1657,27500000,"[18, 53]",5125,"[139, 321, 591, 697, 796, 949, 963, 1242, 1930, 2051, 2300, 2614, 2944, 3047, 4098, 4245, 4460, 4549, 6078, 6083, 6086, 6381, 7097, 13006, 14624, 14638, 18420]",Rendition,"[10039, 10040, 20666]",2007-09-07,24748670,120.0,Rendition,6.2,205,-2751330,9,5125,"[41309, 368, 131, 41313, 41314, 41316, 41317, 41318, 18999, 5064, 133, 1903, 143403, 1589942, 1662523]"
1658,27000000,"[878, 28, 12, 53]",174,"[455, 503, 505, 559, 665, 750, 3012, 4732, 4812, 155211, 161176]",Star Trek VI: The Undiscovered Country,[4],1991-12-05,96900000,113.0,Star Trek VI: The Undiscovered Country,6.7,413,69900000,12,174,"[1748, 1749, 1750, 1751, 1752, 1754, 1753, 290, 2109, 2076, 2111, 2112, 2115, 2124, 1820, 1759, 169920, 24046, 160414, 32494, 2391, 2224, 15372, 1379424]"
1659,27000000,"[35, 18, 10749]",9583,"[2908, 4541, 6038, 10707, 10965, 156195, 187056]",Divine Secrets of the Ya-Ya Sisterhood,"[10535, 11617]",2002-06-07,0,116.0,Divine Secrets of the Ya-Ya Sisterhood,5.6,65,-27000000,6,9583,"[18277, 9560, 58068, 16896, 1956, 15852, 10978, 28778, 2464, 28744, 23504, 56112, 18022, 33286]"
1660,27000000,"[18, 9648, 53, 80]",9437,"[521, 3877, 5340, 5922, 156091]",Kiss the Girls,"[4, 11661]",1997-10-03,60527873,115.0,Kiss the Girls,6.2,345,33527873,10,9437,"[192, 15852, 2130, 58293, 3417, 6067, 5502, 1248, 55755, 21366, 12799, 77279, 31712, 111872, 4996, 8211, 11321, 163795]"
1661,27000000,"[10402, 35, 28, 80]",525,"[246, 378, 520, 727, 745, 1416, 1926, 2636, 2652, 6027, 6029, 6031, 6272, 6490, 6783, 11313, 14765, 15211, 15232, 15483, 41591, 156336, 167213, 226464, 226465]",The Blues Brothers,[33],1980-06-17,115229890,133.0,The Blues Brothers,7.5,1065,88229890,6,525,"[707, 7171, 7172, 7173, 7174, 7175, 7176, 7177, 7178, 7179, 76150, 7208, 7209, 122115, 4, 19439, 7180, 7210, 7207, 122094, 122095, 122096, 122098, 122099, 122101, 51579, 122105, 122106, 122107, 122108, 122110, 122114, 5129, 90163, 122116, 122117, 122118, 122119, 122120, 74840, 122122, 122124, 122125, 122126, 7908, 4610, 3909, 55247, 56271, 938558, 16119, 488, 1263449, 40092]"
1662,27000000,"[12, 35, 18, 10751]",10188,"[5248, 12392, 14714, 187056, 206298]",The Sisterhood of the Traveling Pants 2,[],2008-08-06,44352417,117.0,The Sisterhood of the Traveling Pants 2,6.0,238,17352417,8,10188,"[6279, 20354, 59174, 59175, 50347, 17292, 59177, 24200, 10768, 21041, 10401, 210695, 205307, 59184, 6677, 1472789, 1292111, 59178, 155077, 1686711, 209465, 1192826, 2841, 131724, 74046]"
1663,27000000,"[18, 35, 10749]",245,"[212, 578, 641, 897, 1338, 1412, 6054, 9457]",About a Boy,[33],2002-04-26,129000000,101.0,About a Boy,6.6,607,102000000,4,245,"[3291, 3292, 3051, 3293, 3294, 3295, 3296, 3297, 3298, 3299, 3306, 3300, 56547, 3301, 3302, 3309, 3315, 1631536, 1220084, 1235042, 1263043, 3307, 3308, 1328285, 1631569, 24243, 47712, 1631553, 53246, 80369, 3303, 117316, 1229390]"
1664,27000000,"[27, 35, 28, 878, 53]",9825,"[269, 798, 1889, 3185, 4204, 4477, 5543, 9927, 11181, 11581, 14760, 158169, 158172, 158175, 158176, 158182, 162533, 188054, 195325, 223059]",Lake Placid,"[711, 11317, 67109]",1999-07-15,56870414,82.0,Lake Placid,5.5,247,29870414,7,9825,"[8984, 2233, 17485, 2039, 71727, 4095, 87740, 21430, 6240, 18706, 15032, 21110, 140257, 140258, 42711, 55257, 58712]"
1665,27000000,"[18, 53, 80, 9648]",186,"[441, 782, 1284, 1589, 2281, 2606, 3149, 5305, 5306, 9826, 12355, 18525, 155759, 155841, 156573, 156574, 160488, 179450]",Lucky Number Slevin,"[308, 816, 826, 1204, 2116, 21962]",2006-02-24,56308881,110.0,Lucky Number Slevin,7.4,1323,29308881,2,186,"[2299, 62, 140, 192, 2282, 205104, 12978, 2283, 34395, 26718, 34, 63859, 74541, 5694, 65727, 1004, 64303]"
1666,27000000,"[18, 36]",9549,"[2106, 3203, 3801, 6078, 6165, 8044, 14626, 156836, 221295]",The Right Stuff,"[6194, 7965]",1983-10-20,21500000,193.0,The Right Stuff,7.3,235,-5500000,10,9549,"[10430, 6065, 228, 349, 9880, 10767, 2714, 5047, 6008, 4785, 31440, 14699, 48810, 1213001, 15417, 76136, 271352, 6914, 1907, 1800524, 1800526, 1800528, 19968, 15412, 10380, 1800531, 15213, 829, 1316248, 82863, 53023, 1912, 1243284]"
1667,30000000,"[18, 36, 53]",61891,"[497, 2142, 5933, 14531, 33501, 179431, 190532]",Anonymous,"[5, 347]",2011-10-21,15395087,130.0,Anonymous,6.3,288,-14604913,10,61891,"[83356, 7026, 11207, 20810, 13333, 229634, 28847, 114252, 109438, 589650, 92094, 589651, 589652, 147255, 30086, 937, 178634, 1441181, 40900, 83005, 63362, 49486, 1255827, 1080195, 15456, 39988, 1240496, 1663807, 1663809, 1663812, 120833, 987260, 14637, 1663818, 26102, 1663821, 1663825, 1663826, 553005, 1663828, 1184324, 46987, 111759, 513677, 48847, 225910, 566703, 1664257, 544007, 1339195, 1150071, 111757, 44464, 938506, 1664259, 1520241, 1664600, 1664601, 1664602, 1664604, 1664639, 1148517, 1664640, 1664642, 1329774, 1624049, 1664653, 1664657, 1664660, 1664674, 1664676, 1664682, 1664689, 1512804, 1664698, 1664700, 1664701, 53500]"
1668,27000000,"[18, 10751, 14, 12]",34584,"[818, 855, 1994, 2035, 2343, 2673, 3096, 3205, 10624, 10873, 11477, 155410, 155851, 170362, 189099, 190083, 207372]",The Neverending Story,"[1256, 1704, 1766, 6194, 7025, 33772]",1984-04-05,20158808,102.0,The NeverEnding Story,7.0,1002,-6841192,4,34584,"[29508, 29512, 29509, 124432, 124433, 124434, 124435, 124443, 124445, 124442, 12693, 6561, 12658, 24320, 13812, 38053, 1295]"
1669,27000000,"[9648, 878]",2666,"[634, 2116, 2887, 2964, 4565, 4630, 10937, 12965, 33465, 178657, 185199, 207268, 214730]",Dark City,"[12, 908]",1998-02-27,27200316,100.0,Dark City,7.2,828,200316,2,2666,"[17328, 227, 2628, 6161, 13474, 385, 27752, 27753, 8398, 27754, 27755, 40046, 1040112, 152463, 15340, 1121516, 1860582, 933024]"
1670,0,"[18, 36, 10749]",12783,"[392, 596, 4235, 5305, 5809]",The Duchess,"[225, 288, 838, 892, 7981, 18188]",2008-09-05,0,110.0,The Duchess,6.7,396,0,9,12783,"[116, 5469, 47653, 16358, 44079, 55470, 39459, 1227575, 73462, 56100, 3568, 7025, 1427529]"
1671,25000000,"[12, 10751, 14]",13155,[209649],Return to Oz,"[10531, 15395]",1985-06-21,11137801,109.0,Return to Oz,6.7,120,-13862199,6,13155,"[826, 51812, 12657, 6721, 2454, 201459, 1189041, 65298, 1189043, 1151357, 443770, 1295, 1189044]"
1672,27000000,"[27, 9648, 53]",28355,"[516, 703, 2438, 6152, 9826, 11857, 14751, 14819, 15017, 33592, 33593, 33594, 33595, 157902, 202703, 206690, 206813]",Case 39,"[838, 10039, 11581, 11582]",2009-08-13,29000000,109.0,Case 39,6.1,563,2000000,8,28355,"[9137, 8338, 6972, 100567, 540, 51329, 76215, 65528, 133926, 1120617, 112643, 11831, 73539, 75532, 1145894, 208146, 158609, 203315, 1187262, 168569, 90813, 62711, 169783, 1203951, 37696, 175734, 1218813, 83959, 41436, 59183, 90726, 1202353, 1203953, 61187, 1070350, 183016, 158390, 65808]"
1673,27000000,"[80, 53]",8080,[10714],Suspect Zero,"[4, 44, 126, 763]",2004-08-27,13000000,99.0,Suspect Zero,5.5,98,-14000000,8,8080,"[530, 6383, 2282, 9464, 34395, 15318]"
1674,0,[18],5126,"[240, 2393, 2470, 4130, 5707, 7368, 9951]",Martian Child,[12],2007-11-02,0,106.0,Martian Child,6.8,79,0,11,5126,"[3036, 41308, 2956, 3234, 17485, 31028, 2598, 5657, 168569, 146557]"
1675,27000000,"[10751, 35, 28]",56288,"[470, 3650, 4289, 11134]",Spy Kids: All the Time in the World,[7405],2011-08-18,85564310,89.0,Spy Kids: All the Time in the World,4.4,222,58564310,8,56288,"[56731, 583040, 1257205, 74949, 12799, 57674, 57675, 17835, 11160, 3131, 1569851]"
1676,27000000,[53],303858,"[258, 1589, 2571, 3051, 6149, 7188, 14512, 177493, 181320, 187056, 214499]",Money Monster,"[559, 3045, 22695, 34034, 54454]",2016-05-12,93282604,98.0,Money Monster,6.5,1068,66282604,5,303858,"[1461, 1204, 85065, 147056, 17287, 37157, 4808, 61510, 1046141, 71815, 4445, 118937, 1210610, 54247, 1226596, 1260481, 1314544, 1675294, 1675295, 58620, 1237522, 150932, 1375636, 66069, 176628, 58543, 87707, 72988, 1675310, 1410481, 1592107, 964138, 1675318, 1675319, 163956, 74132, 1571784, 1469243, 108588, 1211676, 1674261, 208706, 1476046, 1512405, 144211, 1455755, 1474019, 47969, 144438, 1547515, 1311449, 1401092, 1480047]"
1677,28,"[53, 28, 35, 80]",1613,"[852, 215404, 233950]",The 51st State,"[246, 803, 1218, 1268, 1269, 1270, 8582, 18620, 52619]",2001-12-07,14,93.0,The 51st State,5.9,173,-14,12,1613,"[2231, 18023, 1246, 7470, 7026, 28848, 29699, 1225436, 68046, 29698, 39681, 29697, 33403, 86442, 206733, 4317, 185399, 1628513, 19704, 58475, 64160, 1230749, 1806157, 82410, 218347, 218882]"
1678,0,"[35, 18]",31582,[10183],Flawless,[8411],1999-11-26,4488529,112.0,Flawless,5.9,56,4488529,11,31582,"[380, 1233, 62014, 4445, 33658]"
1679,27000000,"[9648, 53, 80]",16617,"[1812, 2041, 10714, 14676]",Mindhunters,"[251, 433, 763, 4588, 7405, 19507, 19508, 19509, 19510, 19511]",2004-05-07,21148829,106.0,Mindhunters,6.3,333,-5851171,5,16617,"[36424, 9012, 2208, 18920, 5365, 7498, 54500, 5576, 2224, 128290, 117200, 27957, 117201, 158484]"
1680,25000000,"[35, 18]",8944,"[887, 1599, 10183, 15160]",What Just Happened,"[846, 4700, 8769, 11391]",2008-10-17,6673422,104.0,What Just Happened,5.2,127,-18326578,10,8944,"[62, 380, 2228, 32, 2283, 1241, 37917, 4888, 65760, 2229, 7486, 19978, 6696, 39985, 60021, 96172]"
1681,26000000,"[28, 12, 35, 10751]",14560,"[41180, 179431]",Paul Blart: Mall Cop,"[5, 2608, 7295, 46222]",2009-01-15,183293131,91.0,Paul Blart: Mall Cop,5.2,788,157293131,1,14560,"[32895, 39213, 34195, 78436, 28778, 78437, 1986, 21127, 113245, 59019, 440306, 18917, 179508, 20818, 558036, 1021579, 117267, 953838, 558038, 1077984, 200441, 60959, 204120, 74934, 207005, 981323, 1431853, 1237533, 183653, 996242, 89402, 1786721, 43927, 1786725, 78843, 62100, 1759621, 1786730, 1786732, 1464956, 1493117, 1786741, 1753539, 1753484, 1786761, 1786762, 1053275, 1786766, 1103658, 1786767, 1753502, 1264229, 1395906, 1786770, 1786774, 1786775, 1475121, 1753506, 1371552, 1786782, 1786783, 1753513, 1786786, 1765788, 1511961, 1786790, 1786796, 1786798, 1247835, 1753518, 1535492, 1786800, 1786801, 1328763, 1389340, 1786806, 1786810, 1786811, 1786812, 1753520, 1424184, 1786814, 1753522, 1786815, 1786817, 1786818, 1753524, 1753525, 1786820, 1786821, 1588593, 1179737, 1786823, 578743, 1753529, 1492563, 1588590, 1786826, 1786827, 1786828, 1786829, 1786830, 1786831, 1786832, 1786851, 1753542, 1786852, 1786853, 163909, 1786855, 928305, 1786856, 1753546, 118641, 1588592, 1508818, 1786857, 1786858, 1786859, 1753549, 558913, 1753551]"
